left_identity,right_identity,left_index,right_index,label,split
Frederick_Madden,Jade_Jagger,1,1,0,train
Sandra_Day_OConner,Yuri_Fedotov,1,1,0,train
Daisy_Fuentes,Tina_Pisnik,2,1,0,train
Raza_Rabbani,George_McCloud,1,1,0,train
Gene_Sauers,Martin_Boryczewski,1,1,0,train
Hamid_Karzai,Samantha_Ledster,21,1,0,train
Ham_Pong-sil,Arthur_Martinez,1,1,0,train
Hermann_Maier,Hermann_Maier,2,1,1,val
Jay_Leno,Jay_Leno,1,2,1,val
Peter_Struck,Peter_Struck,3,4,1,val
David_Stern,David_Stern,1,3,1,val
Peter_Struck,Peter_Struck,5,1,1,val
Barbara_Walters,Barbara_Walters,4,2,1,val
LK_Advani,LK_Advani,3,2,1,val
Ruben_Studdard,Ruben_Studdard,1,2,1,val
Sue_Wicks,Sue_Wicks,2,1,1,val
Hannah_Stockbauer,Hannah_Stockbauer,1,2,1,val
Gianna_Angelopoulos-Daskalaki,Gianna_Angelopoulos-Daskalaki,2,3,1,val
Hichiro_Naemura,Hichiro_Naemura,1,2,1,val
Tyron_Garner,Tyron_Garner,1,2,1,val
Mikhail_Kasyanov,Mikhail_Kasyanov,2,3,1,val
Jay_Leno,Jay_Leno,3,2,1,val
Alex_Penelas,Alex_Penelas,2,1,1,val
Hannah_Stockbauer,Hannah_Stockbauer,2,1,1,val
Andrew_Cuomo,Andrew_Cuomo,1,2,1,val
Mike_Brey,Mike_Brey,1,2,1,val
Paul_McNulty,Paul_McNulty,2,1,1,val
Paula_Zahn,Paula_Zahn,1,2,1,val
Hassan_Nasrallah,Hassan_Nasrallah,2,1,1,val
Johnny_Carson,Johnny_Carson,2,1,1,val
Mark_Richt,Mark_Richt,3,1,1,val
Peter_Struck,Peter_Struck,2,1,1,val
Johnny_Tapia,Johnny_Tapia,2,1,1,val
Sophia_Loren,Sophia_Loren,6,2,1,val
Lon_Kruger,Lon_Kruger,2,1,1,val
Manuel_Poggiali,Manuel_Poggiali,2,1,1,val
Martin_Brodeur,Martin_Brodeur,2,1,1,val
Alastair_Campbell,Alastair_Campbell,3,2,1,val
Tyron_Garner,Tyron_Garner,2,1,1,val
Amber_Tamblyn,Amber_Tamblyn,1,2,1,val
Jeffrey_Archer,Jeffrey_Archer,1,2,1,val
Renee_Zellweger,Renee_Zellweger,7,8,1,val
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,12,13,1,val
Jong_Wook_Lee,Jong_Wook_Lee,4,1,1,val
Jodie_Foster,Jodie_Foster,1,3,1,val
Thaksin_Shinawatra,Thaksin_Shinawatra,1,6,1,val
Milo_Maestrecampo,Milo_Maestrecampo,1,3,1,val
Christian_Longo,Christian_Longo,2,3,1,val
Cameron_Diaz,Cameron_Diaz,6,5,1,val
Thaksin_Shinawatra,Thaksin_Shinawatra,1,6,1,val
Drew_Barrymore,Drew_Barrymore,1,2,1,val
Hassan_Wirajuda,Hassan_Wirajuda,1,2,1,val
Hassan_Wirajuda,Hassan_Wirajuda,2,1,1,val
Angela_Lansbury,Angela_Lansbury,1,2,1,val
Angela_Lansbury,Angela_Lansbury,2,1,1,val
Michel_Temer,Michel_Temer,1,2,1,val
Sachiko_Yamada,Sachiko_Yamada,3,1,1,val
Enrique_Bolanos,Enrique_Bolanos,4,2,1,val
Reese_Witherspoon,Reese_Witherspoon,3,4,1,val
Lily_Tomlin,Lily_Tomlin,2,1,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,1,3,1,val
Joan_Laporta,Joan_Laporta,4,7,1,val
Jacques_Rogge,Jacques_Rogge,6,7,1,val
Andrew_Cuomo,Andrew_Cuomo,1,2,1,val
Roman_Polanski,Roman_Polanski,3,2,1,val
Torri_Edwards,Torri_Edwards,1,2,1,val
Bob_Hope,Bob_Hope,3,7,1,val
Ana_Guevara,Ana_Guevara,5,4,1,val
Camilla_Parker_Bowles,Camilla_Parker_Bowles,1,2,1,val
Peter_Harrison,Peter_Harrison,1,2,1,val
Ana_Guevara,Ana_Guevara,4,6,1,val
Ana_Guevara,Ana_Guevara,3,4,1,val
Mark_Richt,Mark_Richt,2,1,1,val
Wen_Jiabao,Wen_Jiabao,12,6,1,val
Jay_Rasulo,Jay_Rasulo,2,1,1,val
Manuel_Poggiali,Manuel_Poggiali,2,1,1,val
Paul_McNulty,Paul_McNulty,1,2,1,val
Theresa_May,Theresa_May,1,2,1,val
Sadie_Frost,Sadie_Frost,2,1,1,val
Enrique_Bolanos,Enrique_Bolanos,4,5,1,val
James_McGreevey,James_McGreevey,2,4,1,val
William_Rehnquist,William_Rehnquist,1,2,1,val
Martin_Cauchon,Martin_Cauchon,2,1,1,val
Mark_Richt,Mark_Richt,2,1,1,val
Paul_McNulty,Paul_McNulty,1,2,1,val
Tony_Curtis,Tony_Curtis,2,1,1,val
Serena_Williams,Serena_Williams,30,28,1,val
Paul_ONeill,Paul_ONeill,6,8,1,val
Emma_Thompson,Emma_Thompson,2,3,1,val
Gianna_Angelopoulos-Daskalaki,Gianna_Angelopoulos-Daskalaki,1,2,1,val
Ruben_Studdard,Ruben_Studdard,2,1,1,val
Milo_Maestrecampo,Milo_Maestrecampo,1,2,1,val
Colin_Montgomerie,Colin_Montgomerie,5,1,1,val
David_Kelley,David_Kelley,1,2,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,1,2,1,val
Janet_Thorpe,Janet_Thorpe,1,2,1,val
Drew_Barrymore,Drew_Barrymore,2,1,1,val
George_Papandreou,George_Papandreou,3,1,1,val
Shia_LaBeouf,Shia_LaBeouf,1,2,1,val
Ashanti,Ashanti,3,5,1,val
Gary_Doer,Gary_Doer,2,3,1,val
Martin_Brodeur,Martin_Brodeur,1,2,1,val
Tony_Curtis,Tony_Curtis,1,2,1,val
Vivica_Fox,Vivica_Fox,1,2,1,val
Manuel_Poggiali,Manuel_Poggiali,1,2,1,val
Augusto_Roa_Bastos,Augusto_Roa_Bastos,2,1,1,val
JK_Rowling,JK_Rowling,2,4,1,val
Mark_Gottfried,Mark_Gottfried,1,2,1,val
Serena_Williams,Serena_Williams,36,2,1,val
Jacques_Rogge,Jacques_Rogge,3,10,1,val
Enrique_Bolanos,Enrique_Bolanos,1,4,1,val
Alex_Penelas,Alex_Penelas,2,1,1,val
Alastair_Campbell,Alastair_Campbell,4,5,1,val
Roman_Polanski,Roman_Polanski,3,6,1,val
Hichiro_Naemura,Hichiro_Naemura,1,2,1,val
Nicolas_Lapentti,Nicolas_Lapentti,1,2,1,val
Jimmy_Kimmel,Jimmy_Kimmel,2,1,1,val
Valdas_Adamkus,Valdas_Adamkus,2,1,1,val
Robert_Zoellick,Robert_Zoellick,4,2,1,val
Manuel_Poggiali,Manuel_Poggiali,1,2,1,val
Jimmy_Kimmel,Jimmy_Kimmel,2,1,1,val
Nestor_Kirchner,Nestor_Kirchner,11,7,1,val
Kristen_Breitweiser,Kristen_Breitweiser,1,3,1,val
Shia_LaBeouf,Shia_LaBeouf,2,1,1,val
Chanda_Rubin,Chanda_Rubin,2,1,1,val
Sue_Wicks,Sue_Wicks,2,1,1,val
Ruben_Studdard,Ruben_Studdard,2,1,1,val
Svetlana_Koroleva,Svetlana_Koroleva,1,2,1,val
Mark_Richt,Mark_Richt,1,3,1,val
Torri_Edwards,Torri_Edwards,2,1,1,val
Steven_Seagal,Steven_Seagal,1,2,1,val
Roman_Polanski,Roman_Polanski,4,6,1,val
Lon_Kruger,Lon_Kruger,2,1,1,val
Elton_John,Elton_John,7,2,1,val
Paula_Zahn,Paula_Zahn,2,1,1,val
Steven_Seagal,Steven_Seagal,2,1,1,val
Colin_Montgomerie,Colin_Montgomerie,4,3,1,val
Sophia_Loren,Sophia_Loren,1,2,1,val
Sergio_Garcia,Sergio_Garcia,1,2,1,val
Shia_LaBeouf,Shia_LaBeouf,1,2,1,val
Jimmy_Kimmel,Jimmy_Kimmel,2,1,1,val
Augusto_Roa_Bastos,Augusto_Roa_Bastos,1,2,1,val
Mireya_Moscoso,Mireya_Moscoso,4,3,1,val
Kalpana_Chawla,Kalpana_Chawla,4,2,1,val
Mark_Gottfried,Mark_Gottfried,1,3,1,val
Hannah_Stockbauer,Hannah_Stockbauer,2,1,1,val
Sue_Wicks,Sue_Wicks,1,2,1,val
Robby_Ginepri,Robby_Ginepri,1,2,1,val
Steven_Seagal,Steven_Seagal,2,1,1,val
Lon_Kruger,Lon_Kruger,1,2,1,val
Michael_J_Sheehan,Michael_J_Sheehan,1,2,1,val
Pedro_Malan,Pedro_Malan,1,3,1,val
Paul_ONeill,Paul_ONeill,8,3,1,val
Gray_Davis,Gray_Davis,7,17,1,val
Byron_Scott,Byron_Scott,2,1,1,val
Michael_Caine,Michael_Caine,4,2,1,val
Guillermo_Coria,Guillermo_Coria,24,13,1,val
Cameron_Diaz,Cameron_Diaz,4,1,1,val
Ashanti,Ashanti,3,1,1,val
Mike_Montgomery,Mike_Montgomery,2,1,1,val
Hillary_Clinton,Hillary_Clinton,8,2,1,val
Martin_Cauchon,Martin_Cauchon,1,2,1,val
Nicolas_Lapentti,Nicolas_Lapentti,2,1,1,val
Xanana_Gusmao,Xanana_Gusmao,2,1,1,val
Martina_Hingis,Martina_Hingis,1,3,1,val
Barbara_Walters,Barbara_Walters,1,3,1,val
Robby_Ginepri,Robby_Ginepri,1,2,1,val
Ashanti,Ashanti,3,2,1,val
Rod_Blagojevich,Rod_Blagojevich,2,1,1,val
Marissa_Jaret_Winokur,Marissa_Jaret_Winokur,1,2,1,val
Wayne_Gretzky,Wayne_Gretzky,1,3,1,val
Nancy_Demme,Nancy_Demme,1,2,1,val
Enrique_Bolanos,Enrique_Bolanos,4,1,1,val
Maria_Luisa_Mendonca,Maria_Luisa_Mendonca,1,2,1,val
Hermann_Maier,Hermann_Maier,1,2,1,val
Jacques_Rogge,Jacques_Rogge,4,10,1,val
Nestor_Kirchner,Nestor_Kirchner,2,27,1,val
Greg_Owen,Greg_Owen,1,2,1,val
Cameron_Diaz,Cameron_Diaz,6,1,1,val
Theresa_May,Theresa_May,1,3,1,val
Martin_Sheen,Martin_Sheen,1,2,1,val
Tony_Curtis,Tony_Curtis,1,2,1,val
Wen_Jiabao,Wen_Jiabao,9,11,1,val
Joan_Laporta,Joan_Laporta,4,7,1,val
Ruth_Harlow,Ruth_Harlow,1,2,1,val
Shaukat_Aziz,Shaukat_Aziz,1,2,1,val
Wen_Jiabao,Wen_Jiabao,3,1,1,val
Jodie_Foster,Jodie_Foster,3,2,1,val
Ahmet_Necdet_Sezer,Ahmet_Necdet_Sezer,2,1,1,val
Anneli_Jaatteenmaki,Anneli_Jaatteenmaki,1,2,1,val
Bob_Hope,Bob_Hope,6,1,1,val
Lon_Kruger,Lon_Kruger,1,2,1,val
George_Papandreou,George_Papandreou,4,1,1,val
Roman_Polanski,Roman_Polanski,5,2,1,val
Gray_Davis,Gray_Davis,4,20,1,val
Torri_Edwards,Torri_Edwards,2,1,1,val
Peter_Greenaway,Peter_Greenaway,1,2,1,val
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,2,6,1,val
Jean-Claude_Braquet,Jean-Claude_Braquet,2,1,1,val
Ana_Guevara,Ana_Guevara,6,7,1,val
Ruben_Studdard,Ruben_Studdard,1,2,1,val
Michel_Temer,Michel_Temer,1,2,1,val
Sadie_Frost,Sadie_Frost,3,2,1,val
Andrew_Cuomo,Andrew_Cuomo,1,2,1,val
Nicolas_Lapentti,Nicolas_Lapentti,2,1,1,val
Barbara_Walters,Barbara_Walters,2,1,1,val
Hermann_Maier,Hermann_Maier,1,2,1,val
Sadie_Frost,Sadie_Frost,3,2,1,val
Jong_Wook_Lee,Jong_Wook_Lee,2,4,1,val
Emma_Thompson,Emma_Thompson,3,1,1,val
Nancy_Demme,Nancy_Demme,2,1,1,val
Gianna_Angelopoulos-Daskalaki,Gianna_Angelopoulos-Daskalaki,1,2,1,val
Guillermo_Coria,Guillermo_Coria,8,7,1,val
Michelle_Branch,Michelle_Branch,1,2,1,val
Theresa_May,Theresa_May,3,2,1,val
Nancy_Demme,Nancy_Demme,2,1,1,val
Wayne_Gretzky,Wayne_Gretzky,1,4,1,val
Amelia_Vega,Amelia_Vega,1,2,1,val
Prince_Willem-Alexander,Prince_Willem-Alexander,3,1,1,val
Valdas_Adamkus,Valdas_Adamkus,1,2,1,val
Hassan_Wirajuda,Hassan_Wirajuda,1,2,1,val
Lim_Dong-won,Lim_Dong-won,1,2,1,val
Alexandra_Vodjanikova,Alexandra_Vodjanikova,2,1,1,val
Drew_Barrymore,Drew_Barrymore,1,2,1,val
Angela_Lansbury,Angela_Lansbury,1,2,1,val
Mireya_Moscoso,Mireya_Moscoso,5,4,1,val
Sophia_Loren,Sophia_Loren,3,4,1,val
Carrie-Anne_Moss,Carrie-Anne_Moss,3,4,1,val
Hermann_Maier,Hermann_Maier,1,2,1,val
Rod_Blagojevich,Rod_Blagojevich,2,1,1,val
Alberto_Fujimori,Alberto_Fujimori,2,1,1,val
Nadine_Vinzens,Nadine_Vinzens,2,1,1,val
Kalpana_Chawla,Kalpana_Chawla,5,2,1,val
Kristen_Breitweiser,Kristen_Breitweiser,3,1,1,val
William_Rehnquist,William_Rehnquist,2,1,1,val
Enrique_Bolanos,Enrique_Bolanos,4,3,1,val
Hermann_Maier,Hermann_Maier,2,1,1,val
Peter_Greenaway,Peter_Greenaway,1,2,1,val
Drew_Barrymore,Drew_Barrymore,1,2,1,val
Nick_Nolte,Nick_Nolte,1,3,1,val
Amelia_Vega,Amelia_Vega,4,7,1,val
Gwendal_Peizerat,Gwendal_Peizerat,3,2,1,val
Sue_Wicks,Sue_Wicks,2,1,1,val
Hichiro_Naemura,Hichiro_Naemura,1,2,1,val
Janet_Thorpe,Janet_Thorpe,1,2,1,val
Prince_Charles,Prince_Charles,2,5,1,val
Alvaro_Uribe,Alvaro_Uribe,17,23,1,val
Ana_Guevara,Ana_Guevara,6,4,1,val
Reese_Witherspoon,Reese_Witherspoon,1,3,1,val
Sue_Wicks,Sue_Wicks,2,1,1,val
Andrew_Cuomo,Andrew_Cuomo,2,1,1,val
Thaksin_Shinawatra,Thaksin_Shinawatra,6,1,1,val
Chris_Byrd,Chris_Byrd,2,1,1,val
Chris_Byrd,Chris_Byrd,2,1,1,val
Shia_LaBeouf,Shia_LaBeouf,1,2,1,val
John_Jumper,John_Jumper,1,2,1,val
Gwendal_Peizerat,Gwendal_Peizerat,3,1,1,val
Mark_Richt,Mark_Richt,1,2,1,val
Martin_Sheen,Martin_Sheen,2,1,1,val
George_Papandreou,George_Papandreou,4,3,1,val
Enrique_Bolanos,Enrique_Bolanos,4,1,1,val
Robert_Fico,Robert_Fico,2,1,1,val
George_Brumley,George_Brumley,1,2,1,val
Enrique_Bolanos,Enrique_Bolanos,1,2,1,val
Amelia_Vega,Amelia_Vega,1,7,1,val
Lon_Kruger,Lon_Kruger,2,1,1,val
Mireya_Moscoso,Mireya_Moscoso,4,2,1,val
Angela_Lansbury,Angela_Lansbury,2,1,1,val
Mike_Montgomery,Mike_Montgomery,1,2,1,val
James_Wolfensohn,James_Wolfensohn,5,1,1,val
Serena_Williams,Serena_Williams,37,14,1,val
Chanda_Rubin,Chanda_Rubin,2,1,1,val
James_Wolfensohn,James_Wolfensohn,2,3,1,val
Paul_ONeill,Paul_ONeill,8,2,1,val
Martin_Sheen,Martin_Sheen,1,2,1,val
Martin_Cauchon,Martin_Cauchon,2,1,1,val
David_Kelley,David_Kelley,1,2,1,val
Greg_Owen,Greg_Owen,1,2,1,val
Hillary_Clinton,Hillary_Clinton,11,13,1,val
Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,1,3,1,val
George_Brumley,George_Brumley,1,2,1,val
LK_Advani,LK_Advani,1,3,1,val
Hermann_Maier,Hermann_Maier,2,1,1,val
Manuel_Poggiali,Manuel_Poggiali,2,1,1,val
Jennifer_Connelly,Jennifer_Connelly,3,4,1,val
Guillermo_Coria,Guillermo_Coria,11,27,1,val
Gillian_Anderson,Gillian_Anderson,2,1,1,val
Hermann_Maier,Hermann_Maier,1,2,1,val
Jong_Wook_Lee,Jong_Wook_Lee,1,4,1,val
Svetlana_Koroleva,Svetlana_Koroleva,2,1,1,val
Gianna_Angelopoulos-Daskalaki,Gianna_Angelopoulos-Daskalaki,3,1,1,val
Adrian_Nastase,Adrian_Nastase,2,1,1,val
Reese_Witherspoon,Reese_Witherspoon,4,3,1,val
Manuel_Poggiali,Manuel_Poggiali,2,1,1,val
Valery_Giscard_dEstaing,Valery_Giscard_dEstaing,6,3,1,val
Jean-Claude_Braquet,Jean-Claude_Braquet,2,1,1,val
Torri_Edwards,Torri_Edwards,2,1,1,val
Martina_Hingis,Martina_Hingis,2,3,1,val
Sally_Ride,Sally_Ride,1,2,1,val
Ruth_Harlow,Ruth_Harlow,2,1,1,val
Sue_Wicks,Sue_Wicks,2,1,1,val
Christian_Longo,Christian_Longo,3,1,1,val
Jay_Leno,Jay_Leno,2,1,1,val
George_Papandreou,George_Papandreou,4,1,1,val
Sergio_Garcia,Sergio_Garcia,1,2,1,val
Michelle_Branch,Michelle_Branch,1,2,1,val
Shaukat_Aziz,Shaukat_Aziz,1,2,1,val
Robert_Fico,Robert_Fico,2,1,1,val
Xanana_Gusmao,Xanana_Gusmao,3,4,1,val
Bob_Hope,Bob_Hope,4,6,1,val
William_Rehnquist,William_Rehnquist,2,1,1,val
Mike_Montgomery,Mike_Montgomery,2,1,1,val
Peter_Greenaway,Peter_Greenaway,1,2,1,val
Guillermo_Coria,Guillermo_Coria,13,30,1,val
Nadine_Vinzens,Nadine_Vinzens,2,1,1,val
Jeffrey_Archer,Jeffrey_Archer,2,1,1,val
Johnny_Carson,Johnny_Carson,1,2,1,val
Nora_Bendijo,Nora_Bendijo,2,1,1,val
John_Jumper,John_Jumper,2,1,1,val
JK_Rowling,JK_Rowling,4,5,1,val
Valery_Giscard_dEstaing,Valery_Giscard_dEstaing,3,1,1,val
Mikhail_Kasyanov,Mikhail_Kasyanov,2,4,1,val
Johnny_Tapia,Johnny_Tapia,2,3,1,val
Jay_Leno,Jay_Leno,3,1,1,val
Robert_Fico,Robert_Fico,2,1,1,val
Roman_Polanski,Roman_Polanski,4,3,1,val
Chris_Byrd,Chris_Byrd,2,1,1,val
Wolfgang_Schuessel,Wolfgang_Schuessel,4,1,1,val
Maria_Luisa_Mendonca,Maria_Luisa_Mendonca,2,1,1,val
Gus_Van_Sant,Gus_Van_Sant,3,2,1,val
Paula_Zahn,Paula_Zahn,1,2,1,val
James_McGreevey,James_McGreevey,4,3,1,val
Marissa_Jaret_Winokur,Marissa_Jaret_Winokur,2,1,1,val
Hermann_Maier,Hermann_Maier,1,2,1,val
Alberto_Fujimori,Alberto_Fujimori,1,2,1,val
Prince_Willem-Alexander,Prince_Willem-Alexander,1,2,1,val
Robby_Ginepri,Robby_Ginepri,2,1,1,val
Michel_Temer,Michel_Temer,2,1,1,val
Johnny_Tapia,Johnny_Tapia,3,2,1,val
Carl_Reiner,Carl_Reiner,2,1,1,val
Michael_Caine,Michael_Caine,3,2,1,val
Cameron_Diaz,Cameron_Diaz,6,5,1,val
Robby_Ginepri,Robby_Ginepri,1,2,1,val
Wen_Jiabao,Wen_Jiabao,13,10,1,val
Prince_Willem-Alexander,Prince_Willem-Alexander,3,2,1,val
Anneli_Jaatteenmaki,Anneli_Jaatteenmaki,1,2,1,val
Wayne_Gretzky,Wayne_Gretzky,4,2,1,val
Chris_Byrd,Chris_Byrd,1,2,1,val
Drew_Barrymore,Drew_Barrymore,1,2,1,val
Boris_Yeltsin,Boris_Yeltsin,1,2,1,val
Hermann_Maier,Hermann_Maier,2,1,1,val
Peter_Struck,Peter_Struck,1,3,1,val
Manuel_Poggiali,Manuel_Poggiali,1,2,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,3,2,1,val
Mikhail_Kasyanov,Mikhail_Kasyanov,4,1,1,val
Michel_Duclos,Michel_Duclos,1,2,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,1,2,1,val
Amelia_Vega,Amelia_Vega,3,6,1,val
Mary_Tyler_Moore,Mary_Tyler_Moore,1,2,1,val
Nora_Bendijo,Nora_Bendijo,2,1,1,val
David_Kelley,David_Kelley,2,1,1,val
Ashanti,Ashanti,1,5,1,val
Martin_Cauchon,Martin_Cauchon,1,2,1,val
Ana_Guevara,Ana_Guevara,2,1,1,val
Hichiro_Naemura,Hichiro_Naemura,2,1,1,val
LK_Advani,LK_Advani,3,1,1,val
Sue_Wicks,Sue_Wicks,2,1,1,val
Kalpana_Chawla,Kalpana_Chawla,5,2,1,val
Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,2,1,1,val
Roman_Polanski,Roman_Polanski,2,4,1,val
Michel_Temer,Michel_Temer,2,1,1,val
David_Stern,David_Stern,1,4,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,1,3,1,val
Nick_Nolte,Nick_Nolte,5,4,1,val
JK_Rowling,JK_Rowling,1,6,1,val
Jay_Leno,Jay_Leno,3,1,1,val
Xanana_Gusmao,Xanana_Gusmao,1,3,1,val
Gus_Van_Sant,Gus_Van_Sant,1,3,1,val
Lim_Dong-won,Lim_Dong-won,2,1,1,val
Priscilla_Owen,Priscilla_Owen,1,2,1,val
Valery_Giscard_dEstaing,Valery_Giscard_dEstaing,2,3,1,val
Byron_Scott,Byron_Scott,2,1,1,val
Nicolas_Lapentti,Nicolas_Lapentti,2,1,1,val
Nancy_Demme,Nancy_Demme,2,1,1,val
Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,3,1,1,val
Sadie_Frost,Sadie_Frost,1,3,1,val
Christian_Longo,Christian_Longo,2,1,1,val
Mike_Montgomery,Mike_Montgomery,1,2,1,val
Bob_Hope,Bob_Hope,3,6,1,val
Renee_Zellweger,Renee_Zellweger,14,3,1,val
David_Myers,David_Myers,2,1,1,val
Nadine_Vinzens,Nadine_Vinzens,1,2,1,val
Svetlana_Koroleva,Svetlana_Koroleva,1,2,1,val
Johnny_Tapia,Johnny_Tapia,3,1,1,val
Roman_Polanski,Roman_Polanski,2,1,1,val
George_Brumley,George_Brumley,1,2,1,val
Prince_Charles,Prince_Charles,5,2,1,val
Alastair_Campbell,Alastair_Campbell,2,3,1,val
Alvaro_Uribe,Alvaro_Uribe,25,2,1,val
Shia_LaBeouf,Shia_LaBeouf,1,2,1,val
David_Coulthard,David_Coulthard,1,2,1,val
David_Myers,David_Myers,2,1,1,val
Jong_Wook_Lee,Jong_Wook_Lee,1,2,1,val
Peter_Greenaway,Peter_Greenaway,2,1,1,val
Jeffrey_Archer,Jeffrey_Archer,2,1,1,val
Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,2,1,1,val
Hermann_Maier,Hermann_Maier,1,2,1,val
Hassan_Wirajuda,Hassan_Wirajuda,2,1,1,val
LK_Advani,LK_Advani,3,2,1,val
James_McGreevey,James_McGreevey,3,4,1,val
David_Coulthard,David_Coulthard,1,2,1,val
Lily_Tomlin,Lily_Tomlin,2,1,1,val
James_Wolfensohn,James_Wolfensohn,3,4,1,val
Jackie_Chan,Jackie_Chan,10,3,1,val
Caroline_Kennedy,Caroline_Kennedy,1,3,1,val
Jay_Leno,Jay_Leno,1,2,1,val
Jimmy_Kimmel,Jimmy_Kimmel,2,1,1,val
Reese_Witherspoon,Reese_Witherspoon,2,3,1,val
Martina_Hingis,Martina_Hingis,2,3,1,val
James_Wolfensohn,James_Wolfensohn,4,3,1,val
Alexandra_Vodjanikova,Alexandra_Vodjanikova,2,1,1,val
Ruth_Harlow,Ruth_Harlow,1,2,1,val
Nora_Bendijo,Nora_Bendijo,2,1,1,val
JK_Rowling,JK_Rowling,1,6,1,val
Pedro_Malan,Pedro_Malan,2,1,1,val
Martin_Sheen,Martin_Sheen,1,2,1,val
Mireya_Moscoso,Mireya_Moscoso,5,4,1,val
Ashanti,Ashanti,4,2,1,val
Jackie_Chan,Jackie_Chan,8,9,1,val
Robert_Zoellick,Robert_Zoellick,6,1,1,val
Michel_Duclos,Michel_Duclos,1,2,1,val
Nick_Nolte,Nick_Nolte,4,3,1,val
Andrew_Cuomo,Andrew_Cuomo,1,2,1,val
Lily_Tomlin,Lily_Tomlin,1,2,1,val
Pedro_Malan,Pedro_Malan,3,2,1,val
Tony_Curtis,Tony_Curtis,2,1,1,val
Johnny_Tapia,Johnny_Tapia,2,3,1,val
Lily_Tomlin,Lily_Tomlin,2,1,1,val
Jennifer_Connelly,Jennifer_Connelly,2,3,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,2,3,1,val
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,5,15,1,val
Shaukat_Aziz,Shaukat_Aziz,1,2,1,val
Marissa_Jaret_Winokur,Marissa_Jaret_Winokur,2,1,1,val
Augusto_Roa_Bastos,Augusto_Roa_Bastos,2,1,1,val
Milo_Maestrecampo,Milo_Maestrecampo,1,2,1,val
Jong_Wook_Lee,Jong_Wook_Lee,3,2,1,val
Robert_Fico,Robert_Fico,1,2,1,val
Chanda_Rubin,Chanda_Rubin,4,3,1,val
Ashanti,Ashanti,1,4,1,val
Amelia_Vega,Amelia_Vega,2,1,1,val
Adrian_Nastase,Adrian_Nastase,1,2,1,val
David_Caraway,David_Caraway,2,1,1,val
Alberto_Fujimori,Alberto_Fujimori,2,1,1,val
Hassan_Nasrallah,Hassan_Nasrallah,2,1,1,val
Kalpana_Chawla,Kalpana_Chawla,3,4,1,val
James_Wolfensohn,James_Wolfensohn,5,3,1,val
Robert_Fico,Robert_Fico,2,1,1,val
Xanana_Gusmao,Xanana_Gusmao,2,3,1,val
Alvaro_Uribe,Alvaro_Uribe,1,23,1,val
Drew_Barrymore,Drew_Barrymore,1,2,1,val
Chris_Cooper,Chris_Cooper,1,2,1,val
Gwendal_Peizerat,Gwendal_Peizerat,2,3,1,val
Gus_Van_Sant,Gus_Van_Sant,1,3,1,val
Jackie_Chan,Jackie_Chan,11,5,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,2,3,1,val
David_Myers,David_Myers,2,1,1,val
Torri_Edwards,Torri_Edwards,2,1,1,val
Elton_John,Elton_John,1,7,1,val
Michel_Temer,Michel_Temer,1,2,1,val
Gary_Doer,Gary_Doer,3,1,1,val
Sadie_Frost,Sadie_Frost,1,2,1,val
Ruth_Harlow,Ruth_Harlow,1,2,1,val
Jackie_Chan,Jackie_Chan,5,13,1,val
Hillary_Clinton,Hillary_Clinton,2,13,1,val
Ruth_Harlow,Ruth_Harlow,1,2,1,val
Ana_Guevara,Ana_Guevara,2,7,1,val
Bob_Hope,Bob_Hope,2,7,1,val
Martina_McBride,Martina_McBride,2,4,1,val
Drew_Barrymore,Drew_Barrymore,2,1,1,val
Colin_Montgomerie,Colin_Montgomerie,5,2,1,val
Joan_Laporta,Joan_Laporta,3,4,1,val
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,1,2,1,val
Janet_Thorpe,Janet_Thorpe,2,1,1,val
Chris_Byrd,Chris_Byrd,2,1,1,val
Peter_Harrison,Peter_Harrison,1,2,1,val
Prince_Willem-Alexander,Prince_Willem-Alexander,2,3,1,val
Jay_Rasulo,Jay_Rasulo,2,1,1,val
Theresa_May,Theresa_May,2,3,1,val
Jackie_Chan,Jackie_Chan,1,9,1,val
Ruth_Harlow,Ruth_Harlow,1,2,1,val
Sachiko_Yamada,Sachiko_Yamada,3,2,1,val
Bob_Hope,Bob_Hope,6,8,1,val
Alastair_Campbell,Alastair_Campbell,2,3,1,val
Bill_Simon,Bill_Simon,3,1,1,val
Valery_Giscard_dEstaing,Valery_Giscard_dEstaing,1,3,1,val
